{'game_name': 'olympics-running', 'algo': 'ppo', 'max_episodes': 1500, 'episode_length': 500, 'map': 6, 'shuffle_map': False, 'seed': 1, 'device': 'cpu', 'save_interval': 100, 'render': False, 'load_model': False, 'load_run': 2, 'load_episode': 900, 'run_dir': 'map6_use_hit_wall'}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /mnt/lustre/sjtu/home/ywg12/remote/code/OlympicsProject/rl_trainer/models/olympics-running/ppo/map6_use_hit_wall
Episode:  790 controlled agent:  1 ; Episode Return:  -1355.6610383316015 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 395
Episode:  791 controlled agent:  1 ; Episode Return:  -1386.5777772109159 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 395
Episode:  792 controlled agent:  1 ; Episode Return:  -211.3847763108502 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 395
Episode:  793 controlled agent:  1 ; Episode Return:  -1067.149278298668 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 396
Episode:  794 controlled agent:  1 ; Episode Return:  -416.2842712474619 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 397
Episode:  795 controlled agent:  1 ; Episode Return:  -1405.0386719675143 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 398
Episode:  796 controlled agent:  1 ; Episode Return:  -1222.4650788387075 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 398
Episode:  797 controlled agent:  1 ; Episode Return:  -1349.4478348960051 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 398
Episode:  798 controlled agent:  1 ; Episode Return:  -1394.9554108468287 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 398
Episode:  799 controlled agent:  1 ; Episode Return:  -1117.3990616607248 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 398
Episode:  800 controlled agent:  1 ; Episode Return:  -1437.0336213336318 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 398
Episode:  801 controlled agent:  1 ; Episode Return:  -1215.7787873376924 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 398
Episode:  802 controlled agent:  1 ; Episode Return:  -949.641702347844 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 398
Episode:  803 controlled agent:  1 ; Episode Return:  -1340.5189027078704 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 398
Episode:  804 controlled agent:  1 ; Episode Return:  -1023.2274887854709 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 398
Episode:  805 controlled agent:  1 ; Episode Return:  -1061.8944443027285 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 399
Episode:  806 controlled agent:  1 ; Episode Return:  -1210.369624409202 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 399
Episode:  807 controlled agent:  1 ; Episode Return:  -963.7645019878173 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 399
Episode:  808 controlled agent:  1 ; Episode Return:  -1415.6488450227816 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 400
Episode:  809 controlled agent:  1 ; Episode Return:  -1360.5189027078704 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 400
Episode:  810 controlled agent:  1 ; Episode Return:  -1450.8742417671983 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 400
Episode:  811 controlled agent:  1 ; Episode Return:  -1223.6366517139613 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 400
Episode:  812 controlled agent:  1 ; Episode Return:  -1393.1980515339483 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 401
Episode:  813 controlled agent:  1 ; Episode Return:  -1364.004184082109 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 401
Episode:  814 controlled agent:  1 ; Episode Return:  -1386.5117600329331 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 401
Episode:  815 controlled agent:  1 ; Episode Return:  -861.1076477383251 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 401
Episode:  816 controlled agent:  1 ; Episode Return:  -1427.2346314604083 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 402
Episode:  817 controlled agent:  1 ; Episode Return:  -1175.8376618407378 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 402
Episode:  818 controlled agent:  1 ; Episode Return:  -1269.523953341753 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 403
Episode:  819 controlled agent:  1 ; Episode Return:  -1387.004184082109 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 403
Episode:  820 controlled agent:  1 ; Episode Return:  -1333.7909806465127 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 403
Episode:  821 controlled agent:  1 ; Episode Return:  -1398.9970414071718 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 403
Episode:  822 controlled agent:  1 ; Episode Return:  -1054.936074863071 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 403
Episode:  823 controlled agent:  1 ; Episode Return:  -978.9604614807113 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 404
Episode:  824 controlled agent:  1 ; Episode Return:  -1233.5533905932757 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 404
Episode:  825 controlled agent:  1 ; Episode Return:  -1023.7544007200522 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 404
Episode:  826 controlled agent:  1 ; Episode Return:  -1379.8965363437833 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 405
Episode:  827 controlled agent:  1 ; Episode Return:  -1232.4823227814104 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 405
Episode:  828 controlled agent:  1 ; Episode Return:  -1226.1391770309028 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 406
Episode:  829 controlled agent:  1 ; Episode Return:  -874.6639969244291 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 407
Episode:  830 controlled agent:  1 ; Episode Return:  -1364.8549057834407 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 408
Episode:  831 controlled agent:  1 ; Episode Return:  -1448.217387517706 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 408
Episode:  832 controlled agent:  1 ; Episode Return:  -1093.8965363437833 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 408
Episode:  833 controlled agent:  1 ; Episode Return:  -1014.2274887854708 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 409
Episode:  834 controlled agent:  1 ; Episode Return:  -1350.565583902096 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 410
Episode:  835 controlled agent:  1 ; Episode Return:  -1392.5950211536187 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 410
Episode:  836 controlled agent:  1 ; Episode Return:  -1432.1341263970203 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 410
Episode:  837 controlled agent:  1 ; Episode Return:  -1241.8082245892151 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 410
Episode:  838 controlled agent:  1 ; Episode Return:  -1433.217387517706 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 410
Episode:  839 controlled agent:  1 ; Episode Return:  -1222.3523804664992 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 410
Episode:  840 controlled agent:  1 ; Episode Return:  -1445.0458146424521 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 411
Episode:  841 controlled agent:  1 ; Episode Return:  -1344.068109219037 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 411
Episode:  842 controlled agent:  1 ; Episode Return:  -1288.6904755831242 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 411
Episode:  843 controlled agent:  1 ; Episode Return:  -1229.5411972844558 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 412
Episode:  844 controlled agent:  1 ; Episode Return:  -1251.281312654634 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 413
Episode:  845 controlled agent:  1 ; Episode Return:  -855.823376490863 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 414
Episode:  846 controlled agent:  1 ; Episode Return:  -1422.1980515339483 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 415
Episode:  847 controlled agent:  1 ; Episode Return:  -972.0315292925768 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 415
Episode:  848 controlled agent:  1 ; Episode Return:  -933.3452377915617 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 416
Episode:  849 controlled agent:  1 ; Episode Return:  -1347.068109219037 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 417
Episode:  850 controlled agent:  1 ; Episode Return:  -939.0660171779821 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 417
Episode:  851 controlled agent:  1 ; Episode Return:  -1426.8498551495582 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 418
Episode:  852 controlled agent:  1 ; Episode Return:  -365.62741699796953 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 418
Episode:  853 controlled agent:  1 ; Episode Return:  -1369.683332908187 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 419
Episode:  854 controlled agent:  1 ; Episode Return:  -1314.5950211536187 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 419
Episode:  855 controlled agent:  1 ; Episode Return:  -1409.6955262170068 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 420
Episode:  856 controlled agent:  1 ; Episode Return:  -1342.264068711931 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 420
Episode:  857 controlled agent:  1 ; Episode Return:  -1169.3940110268422 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 420
Episode:  858 controlled agent:  1 ; Episode Return:  -1335.6782822743044 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 420
Episode:  859 controlled agent:  1 ; Episode Return:  -1390.1269837220825 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 420
Episode:  860 controlled agent:  1 ; Episode Return:  -946.9604614807115 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 421
Episode:  861 controlled agent:  1 ; Episode Return:  -1362.8498551495582 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 422
Episode:  862 controlled agent:  1 ; Episode Return:  -1201.3107499061566 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 422
Episode:  863 controlled agent:  1 ; Episode Return:  -1445.903679018721 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  864 controlled agent:  1 ; Episode Return:  -1386.4478348960051 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  865 controlled agent:  1 ; Episode Return:  -1315.2224381515884 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  866 controlled agent:  1 ; Episode Return:  -1312.1269837220825 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  867 controlled agent:  1 ; Episode Return:  -1420.1269837220825 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  868 controlled agent:  1 ; Episode Return:  -1261.619407771259 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  869 controlled agent:  1 ; Episode Return:  -1406.281312654634 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 423
Episode:  870 controlled agent:  1 ; Episode Return:  -1097.8843430349634 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 423
Episode:  871 controlled agent:  1 ; Episode Return:  -1373.2691193458136 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 423
Episode:  872 controlled agent:  1 ; Episode Return:  -1356.8326112068553 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 423
Episode:  873 controlled agent:  1 ; Episode Return:  -1418.2224381515884 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 423
Episode:  874 controlled agent:  1 ; Episode Return:  -1213.8376618407378 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 423
Episode:  875 controlled agent:  1 ; Episode Return:  -1241.8792924010809 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 424
Episode:  876 controlled agent:  1 ; Episode Return:  -1205.6366517139613 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 424
Episode:  877 controlled agent:  1 ; Episode Return:  -1439.8031739553326 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 425
Episode:  878 controlled agent:  1 ; Episode Return:  -1358.5361466505733 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 425
Episode:  879 controlled agent:  1 ; Episode Return:  -1370.9970414071718 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 425
Episode:  880 controlled agent:  1 ; Episode Return:  -1373.8204178980354 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 425
Episode:  881 controlled agent:  1 ; Episode Return:  -1277.5828278447984 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 425
Episode:  882 controlled agent:  1 ; Episode Return:  -1444.2884553295712 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 425
Episode:  883 controlled agent:  1 ; Episode Return:  -1248.707719525827 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 425
Episode:  884 controlled agent:  1 ; Episode Return:  -841.4386001800124 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 425
Episode:  885 controlled agent:  1 ; Episode Return:  -1357.719912834647 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 426
Episode:  886 controlled agent:  1 ; Episode Return:  -1246.783837971575 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 426
Episode:  887 controlled agent:  1 ; Episode Return:  -1336.0264786586945 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 427
Episode:  888 controlled agent:  1 ; Episode Return:  -1399.6538956566642 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 427
Episode:  889 controlled agent:  1 ; Episode Return:  -1225.7960312803953 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 428
Episode:  890 controlled agent:  1 ; Episode Return:  -1324.0924958366772 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 428
Episode:  891 controlled agent:  1 ; Episode Return:  -1397.4823227814104 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 429
Episode:  892 controlled agent:  1 ; Episode Return:  -1252.5777772109159 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 429
Episode:  893 controlled agent:  1 ; Episode Return:  -1452.7026688919445 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 430
Episode:  894 controlled agent:  1 ; Episode Return:  -1330.0924958366772 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 430
Episode:  895 controlled agent:  1 ; Episode Return:  -1405.9381669041263 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 430
Episode:  896 controlled agent:  1 ; Episode Return:  -1245.5361466505733 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 430
Episode:  897 controlled agent:  1 ; Episode Return:  -1405.707719525827 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 431
Episode:  898 controlled agent:  1 ; Episode Return:  -1206.4823227814104 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 431
Episode:  899 controlled agent:  1 ; Episode Return:  -1474.7026688919445 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  900 controlled agent:  1 ; Episode Return:  -1376.0264786586945 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  901 controlled agent:  1 ; Episode Return:  -1407.7371567773498 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  902 controlled agent:  1 ; Episode Return:  -1408.707719525827 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  903 controlled agent:  1 ; Episode Return:  -1036.8427124746204 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  904 controlled agent:  1 ; Episode Return:  -1243.1930009000657 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 432
Episode:  905 controlled agent:  1 ; Episode Return:  -1335.5117600329331 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 432
Episode:  906 controlled agent:  1 ; Episode Return:  -904.1787155501906 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 432
Episode:  907 controlled agent:  1 ; Episode Return:  -1368.6316010800788 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 433
Episode:  908 controlled agent:  1 ; Episode Return:  -940.7645019878175 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 433
Episode:  909 controlled agent:  1 ; Episode Return:  -1215.8843430349634 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 434
Episode:  910 controlled agent:  1 ; Episode Return:  -1278.5361466505733 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 434
Episode:  911 controlled agent:  1 ; Episode Return:  -1143.0092347159916 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 434
Episode:  912 controlled agent:  1 ; Episode Return:  -994.4213562373097 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 435
Episode:  913 controlled agent:  1 ; Episode Return:  -1191.8082245892151 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 436
Episode:  914 controlled agent:  1 ; Episode Return:  -1350.4772721475279 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 437
Episode:  915 controlled agent:  1 ; Episode Return:  -1101.8549057834407 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 437
Episode:  916 controlled agent:  1 ; Episode Return:  -1131.825468531918 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 438
Episode:  917 controlled agent:  1 ; Episode Return:  -1023.0975464705598 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 438
Episode:  918 controlled agent:  1 ; Episode Return:  -1292.925973595306 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 438
Episode:  919 controlled agent:  1 ; Episode Return:  -934.0660171779823 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 438
Episode:  920 controlled agent:  1 ; Episode Return:  -1317.8376618407378 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 439
Episode:  921 controlled agent:  1 ; Episode Return:  -962.4751801064729 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 440
Episode:  922 controlled agent:  1 ; Episode Return:  -1347.0336213336318 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 441
Episode:  923 controlled agent:  1 ; Episode Return:  -1393.967604155649 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 441
Episode:  924 controlled agent:  1 ; Episode Return:  -1393.1269837220825 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 441
Episode:  925 controlled agent:  1 ; Episode Return:  -1365.0264786586945 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 441
Episode:  926 controlled agent:  1 ; Episode Return:  -1446.1463197058401 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 441
Episode:  927 controlled agent:  1 ; Episode Return:  -1333.0924958366772 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 441
Episode:  928 controlled agent:  1 ; Episode Return:  -1285.5117600329331 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 441
Episode:  929 controlled agent:  1 ; Episode Return:  -1365.4183976444824 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 441
Episode:  930 controlled agent:  1 ; Episode Return:  -1268.0336213336318 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 442
Episode:  931 controlled agent:  1 ; Episode Return:  -1438.8742417671983 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 442
Episode:  932 controlled agent:  1 ; Episode Return:  -878.9066376115486 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 442
Episode:  933 controlled agent:  1 ; Episode Return:  -1294.2762620207513 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 443
Episode:  934 controlled agent:  1 ; Episode Return:  -1380.903679018721 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 443
Episode:  935 controlled agent:  1 ; Episode Return:  -820.8944443027283 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 444
Episode:  936 controlled agent:  1 ; Episode Return:  -1299.5828278447984 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 445
Episode:  937 controlled agent:  1 ; Episode Return:  -1088.327993848859 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 445
Episode:  938 controlled agent:  1 ; Episode Return:  -1449.217387517706 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 446
Episode:  939 controlled agent:  1 ; Episode Return:  -1428.9209229614235 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 446
Episode:  940 controlled agent:  1 ; Episode Return:  -943.3086578651014 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 446
Episode:  941 controlled agent:  1 ; Episode Return:  -1102.1147904132627 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 447
Episode:  942 controlled agent:  1 ; Episode Return:  -1245.666088965484 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 448
Episode:  943 controlled agent:  1 ; Episode Return:  -840.7989898732233 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 448
Episode:  944 controlled agent:  1 ; Episode Return:  -1066.4406922210674 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 449
Episode:  945 controlled agent:  1 ; Episode Return:  -1409.2102448427681 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 450
Episode:  946 controlled agent:  1 ; Episode Return:  -970.7056274847719 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 450
Episode:  947 controlled agent:  1 ; Episode Return:  -1219.2691193458136 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 451
Episode:  948 controlled agent:  1 ; Episode Return:  -1169.0924958366772 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 451
Episode:  949 controlled agent:  1 ; Episode Return:  -1235.369624409202 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 452
Episode:  950 controlled agent:  1 ; Episode Return:  -1005.1076477383251 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 452
Episode:  951 controlled agent:  1 ; Episode Return:  -1419.8742417671983 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 453
Episode:  952 controlled agent:  1 ; Episode Return:  -1246.227488785471 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 453
Episode:  953 controlled agent:  1 ; Episode Return:  -1447.8742417671983 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 453
Episode:  954 controlled agent:  1 ; Episode Return:  -1401.5411972844558 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 453
Episode:  955 controlled agent:  1 ; Episode Return:  -1049.3746750430846 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 453
Episode:  956 controlled agent:  1 ; Episode Return:  -1059.1787155501906 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 453
Episode:  957 controlled agent:  1 ; Episode Return:  -875.4852813742385 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 453
Episode:  958 controlled agent:  1 ; Episode Return:  -1277.1391770309028 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 454
Episode:  959 controlled agent:  1 ; Episode Return:  -1306.6122650963212 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 455
Episode:  960 controlled agent:  1 ; Episode Return:  -438.52691193458116 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 455
Episode:  961 controlled agent:  1 ; Episode Return:  -1449.0458146424521 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 456
Episode:  962 controlled agent:  1 ; Episode Return:  -1445.217387517706 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 456
Episode:  963 controlled agent:  1 ; Episode Return:  -1130.1269837220825 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 456
Episode:  964 controlled agent:  1 ; Episode Return:  -980.8355697996831 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 456
Episode:  965 controlled agent:  1 ; Episode Return:  -848.3380951166243 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 457
Episode:  966 controlled agent:  1 ; Episode Return:  -1395.8549057834407 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 458
Episode:  967 controlled agent:  1 ; Episode Return:  -1169.6904755831242 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 458
Episode:  968 controlled agent:  1 ; Episode Return:  -981.4163056034272 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 458
Episode:  969 controlled agent:  1 ; Episode Return:  -1354.6488450227816 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 459
Episode:  970 controlled agent:  1 ; Episode Return:  -1154.2935059634538 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 459
Episode:  971 controlled agent:  1 ; Episode Return:  -1236.4356415871848 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 460
Episode:  972 controlled agent:  1 ; Episode Return:  -996.9432175380089 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 460
Episode:  973 controlled agent:  1 ; Episode Return:  -930.3675323681471 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 461
Episode:  974 controlled agent:  1 ; Episode Return:  -1345.683332908187 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 462
Episode:  975 controlled agent:  1 ; Episode Return:  -1381.4356415871848 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 462
Episode:  976 controlled agent:  1 ; Episode Return:  -1072.4213562373097 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 462
Episode:  977 controlled agent:  1 ; Episode Return:  -1378.369624409202 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 462
Episode:  978 controlled agent:  1 ; Episode Return:  -1271.0803025278574 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 462
Episode:  979 controlled agent:  1 ; Episode Return:  -1450.460028204825 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 463
Episode:  980 controlled agent:  1 ; Episode Return:  -1067.6639969244293 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 463
Episode:  981 controlled agent:  1 ; Episode Return:  -1260.7960312803953 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 464
Episode:  982 controlled agent:  1 ; Episode Return:  -1268.0386719675143 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 465
Episode:  983 controlled agent:  1 ; Episode Return:  -1443.6316010800788 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 465
Episode:  984 controlled agent:  1 ; Episode Return:  -1102.8427124746204 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 465
Episode:  985 controlled agent:  1 ; Episode Return:  -1433.1046891454976 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 465
Episode:  986 controlled agent:  1 ; Episode Return:  -1197.4528855298877 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 465
Episode:  987 controlled agent:  1 ; Episode Return:  -1234.1341263970203 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 466
