{'game_name': 'olympics-running', 'algo': 'ppo', 'max_episodes': 1500, 'episode_length': 500, 'map': 11, 'shuffle_map': False, 'seed': 1, 'device': 'cpu', 'save_interval': 100, 'render': False, 'load_model': False, 'load_run': 2, 'load_episode': 900, 'run_dir': 'map11_use_hit_wall'}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /mnt/lustre/sjtu/home/ywg12/remote/code/OlympicsProject/rl_trainer/models/olympics-running/ppo/map11_use_hit_wall
Episode:  1 controlled agent:  1 ; Episode Return:  -1496.8893936688464 ; win rate(controlled & opponent):  0.00 1.00 ; Trained episode: 0
Episode:  733 controlled agent:  1 ; Episode Return:  -1990.193000900066 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 281
Episode:  734 controlled agent:  1 ; Episode Return:  -1530.2741699796966 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 281
Episode:  735 controlled agent:  1 ; Episode Return:  -1976.7960312803955 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 282
Episode:  736 controlled agent:  1 ; Episode Return:  -1882.8965363437837 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 282
Episode:  737 controlled agent:  1 ; Episode Return:  -1973.3523804664997 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 282
Episode:  738 controlled agent:  1 ; Episode Return:  -1977.7077195258273 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 282
Episode:  739 controlled agent:  1 ; Episode Return:  -1738.4945160902307 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 282
Episode:  740 controlled agent:  1 ; Episode Return:  -1855.5777772109163 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 283
Episode:  741 controlled agent:  1 ; Episode Return:  -1986.8965363437837 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 283
Episode:  742 controlled agent:  1 ; Episode Return:  -1991.6488450227819 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 283
Episode:  743 controlled agent:  1 ; Episode Return:  -1789.9381669041265 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 283
Episode:  744 controlled agent:  1 ; Episode Return:  -1146.0315292925775 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 283
Episode:  745 controlled agent:  1 ; Episode Return:  -2023.009234715992 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 284
Episode:  746 controlled agent:  1 ; Episode Return:  -1708.050865276335 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 284
Episode:  747 controlled agent:  1 ; Episode Return:  -1337.1858582251284 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 285
Episode:  748 controlled agent:  1 ; Episode Return:  -1980.867099092261 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 286
Episode:  749 controlled agent:  1 ; Episode Return:  -1746.9503602129466 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 286
Episode:  750 controlled agent:  1 ; Episode Return:  -1758.9625535217667 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 286
Episode:  751 controlled agent:  1 ; Episode Return:  -1751.9381669041265 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 286
Episode:  752 controlled agent:  1 ; Episode Return:  -1955.009234715992 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 286
Episode:  753 controlled agent:  1 ; Episode Return:  -1720.8965363437837 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 287
Episode:  754 controlled agent:  1 ; Episode Return:  -1988.3107499061568 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 287
Episode:  755 controlled agent:  1 ; Episode Return:  -1987.465078838708 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 287
Episode:  756 controlled agent:  1 ; Episode Return:  -1990.3818177180224 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 287
Episode:  757 controlled agent:  1 ; Episode Return:  -1927.8965363437837 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 287
Episode:  758 controlled agent:  1 ; Episode Return:  -1769.6488450227819 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 287
Episode:  759 controlled agent:  1 ; Episode Return:  -1992.6244584051417 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 287
Episode:  760 controlled agent:  1 ; Episode Return:  -1804.2224381515887 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 287
Episode:  761 controlled agent:  1 ; Episode Return:  -2002.465078838708 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 287
Episode:  762 controlled agent:  1 ; Episode Return:  -1984.7960312803955 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 287
Episode:  763 controlled agent:  1 ; Episode Return:  -1259.7178207935926 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 287
Episode:  764 controlled agent:  1 ; Episode Return:  -1897.009234715992 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 287
Episode:  765 controlled agent:  1 ; Episode Return:  -2003.2224381515887 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 288
Episode:  766 controlled agent:  1 ; Episode Return:  -2014.72496346853 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 288
Episode:  767 controlled agent:  1 ; Episode Return:  -2001.7493500861701 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 288
Episode:  768 controlled agent:  1 ; Episode Return:  -1770.063058585155 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 288
Episode:  769 controlled agent:  1 ; Episode Return:  -1978.1097397793803 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 288
Episode:  770 controlled agent:  1 ; Episode Return:  -1850.920922961424 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 288
Episode:  771 controlled agent:  1 ; Episode Return:  -1919.3107499061568 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 288
Episode:  772 controlled agent:  1 ; Episode Return:  -2014.5533905932762 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  773 controlled agent:  1 ; Episode Return:  -1877.9381669041265 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  774 controlled agent:  1 ; Episode Return:  -1736.8620484583785 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  775 controlled agent:  1 ; Episode Return:  -1989.5533905932762 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  776 controlled agent:  1 ; Episode Return:  -1951.3523804664997 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  777 controlled agent:  1 ; Episode Return:  -1748.269119345814 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 289
Episode:  778 controlled agent:  1 ; Episode Return:  -984.320851173922 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 290
Episode:  779 controlled agent:  1 ; Episode Return:  -1981.0386719675148 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 291
Episode:  780 controlled agent:  1 ; Episode Return:  -1994.4234482783652 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 291
Episode:  781 controlled agent:  1 ; Episode Return:  -1992.4945160902307 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 291
Episode:  782 controlled agent:  1 ; Episode Return:  -1783.5828278447989 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 291
Episode:  783 controlled agent:  1 ; Episode Return:  -1754.595021153619 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 292
Episode:  784 controlled agent:  1 ; Episode Return:  -1990.9676041556493 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 292
Episode:  785 controlled agent:  1 ; Episode Return:  -729.2964645562819 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 292
Episode:  786 controlled agent:  1 ; Episode Return:  -1616.0437226013973 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 293
Episode:  787 controlled agent:  1 ; Episode Return:  -1974.009234715992 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 293
Episode:  788 controlled agent:  1 ; Episode Return:  -1766.452885529888 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 293
Episode:  789 controlled agent:  1 ; Episode Return:  -1381.8721497261436 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 293
Episode:  790 controlled agent:  1 ; Episode Return:  -1832.139177030903 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 293
Episode:  791 controlled agent:  1 ; Episode Return:  -2006.6782822743046 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 294
Episode:  792 controlled agent:  1 ; Episode Return:  -1970.2346314604088 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 294
Episode:  793 controlled agent:  1 ; Episode Return:  -1906.8965363437837 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 294
Episode:  794 controlled agent:  1 ; Episode Return:  -1940.5361466505735 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 294
Episode:  795 controlled agent:  1 ; Episode Return:  -2008.063058585155 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 294
Episode:  796 controlled agent:  1 ; Episode Return:  -2013.1635636485432 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 294
Episode:  797 controlled agent:  1 ; Episode Return:  -1657.7005768508898 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 294
Episode:  798 controlled agent:  1 ; Episode Return:  -1992.3523804664997 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 294
Episode:  799 controlled agent:  1 ; Episode Return:  -1982.6244584051417 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 294
Episode:  800 controlled agent:  1 ; Episode Return:  -1983.9676041556493 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 294
Episode:  801 controlled agent:  1 ; Episode Return:  -1399.0315292925775 ; win rate(controlled & opponent):  0.21 0.79 ; Trained episode: 294
Episode:  802 controlled agent:  1 ; Episode Return:  -1536.4457428549504 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 294
Episode:  803 controlled agent:  1 ; Episode Return:  -1984.2813126546341 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 295
Episode:  804 controlled agent:  1 ; Episode Return:  -1938.6660889654845 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 295
Episode:  805 controlled agent:  1 ; Episode Return:  -1982.6366517139618 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 295
Episode:  806 controlled agent:  1 ; Episode Return:  -1861.2346314604088 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 296
Episode:  807 controlled agent:  1 ; Episode Return:  -1977.7960312803955 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 296
Episode:  808 controlled agent:  1 ; Episode Return:  -1975.452885529888 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 296
Episode:  809 controlled agent:  1 ; Episode Return:  -1286.671139599367 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 296
Episode:  810 controlled agent:  1 ; Episode Return:  -1975.5239533417534 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 297
Episode:  811 controlled agent:  1 ; Episode Return:  -2004.465078838708 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 298
Episode:  812 controlled agent:  1 ; Episode Return:  -2005.193000900066 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 298
Episode:  813 controlled agent:  1 ; Episode Return:  -1839.1219330882004 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 298
Episode:  814 controlled agent:  1 ; Episode Return:  -1379.0609665441002 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 298
Episode:  815 controlled agent:  1 ; Episode Return:  -1984.139177030903 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 298
Episode:  816 controlled agent:  1 ; Episode Return:  -1788.73715677735 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 299
Episode:  817 controlled agent:  1 ; Episode Return:  -1969.867099092261 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 299
Episode:  818 controlled agent:  1 ; Episode Return:  -1492.5878784786814 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 299
Episode:  819 controlled agent:  1 ; Episode Return:  -2016.063058585155 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 300
Episode:  820 controlled agent:  1 ; Episode Return:  -1796.1097397793803 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 300
Episode:  821 controlled agent:  1 ; Episode Return:  -1958.3818177180224 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 300
Episode:  822 controlled agent:  1 ; Episode Return:  -1361.0853531617404 ; win rate(controlled & opponent):  0.21 0.79 ; Trained episode: 300
Episode:  823 controlled agent:  1 ; Episode Return:  -1842.5067093990508 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 300
Episode:  824 controlled agent:  1 ; Episode Return:  -1860.6782822743046 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 301
Episode:  825 controlled agent:  1 ; Episode Return:  -1966.0803025278576 ; win rate(controlled & opponent):  0.21 0.79 ; Trained episode: 301
Episode:  826 controlled agent:  1 ; Episode Return:  -1993.867099092261 ; win rate(controlled & opponent):  0.21 0.79 ; Trained episode: 301
Episode:  827 controlled agent:  1 ; Episode Return:  -1721.854905783441 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 301
Episode:  828 controlled agent:  1 ; Episode Return:  -1805.0336213336323 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 302
Episode:  829 controlled agent:  1 ; Episode Return:  -1586.1858582251284 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 302
Episode:  830 controlled agent:  1 ; Episode Return:  -1809.2640687119315 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 303
Episode:  831 controlled agent:  1 ; Episode Return:  -1999.6660889654845 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 304
Episode:  832 controlled agent:  1 ; Episode Return:  -1712.126983722083 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 304
Episode:  833 controlled agent:  1 ; Episode Return:  -2025.063058585155 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 304
Episode:  834 controlled agent:  1 ; Episode Return:  -1986.72496346853 ; win rate(controlled & opponent):  0.22 0.78 ; Trained episode: 304
Episode:  835 controlled agent:  1 ; Episode Return:  -1739.9676041556493 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 304
Episode:  836 controlled agent:  1 ; Episode Return:  -2012.335136523797 ; win rate(controlled & opponent):  0.23 0.77 ; Trained episode: 305
Episode:  837 controlled agent:  1 ; Episode Return:  -1980.2346314604088 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 305
Episode:  838 controlled agent:  1 ; Episode Return:  -1742.9259735953065 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 306
Episode:  839 controlled agent:  1 ; Episode Return:  -1708.0264786586947 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 307
Episode:  840 controlled agent:  1 ; Episode Return:  -1993.2813126546341 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 307
Episode:  841 controlled agent:  1 ; Episode Return:  -1975.72496346853 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 307
Episode:  842 controlled agent:  1 ; Episode Return:  -1983.1635636485432 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 307
Episode:  843 controlled agent:  1 ; Episode Return:  -961.9949493661171 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 307
Episode:  844 controlled agent:  1 ; Episode Return:  -2013.4823227814106 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 308
Episode:  845 controlled agent:  1 ; Episode Return:  -1828.3107499061568 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 308
Episode:  846 controlled agent:  1 ; Episode Return:  -723.2964645562819 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 308
Episode:  847 controlled agent:  1 ; Episode Return:  -970.5046173579959 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 309
Episode:  848 controlled agent:  1 ; Episode Return:  -1872.8204178980357 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 310
Episode:  849 controlled agent:  1 ; Episode Return:  -1962.2102448427686 ; win rate(controlled & opponent):  0.24 0.76 ; Trained episode: 310
Episode:  850 controlled agent:  1 ; Episode Return:  -717.1543289325508 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 310
Episode:  851 controlled agent:  1 ; Episode Return:  -1712.1686142824258 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 311
Episode:  852 controlled agent:  1 ; Episode Return:  -1840.8376618407383 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 312
Episode:  853 controlled agent:  1 ; Episode Return:  -1988.9381669041265 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 312
Episode:  854 controlled agent:  1 ; Episode Return:  -1760.335136523797 ; win rate(controlled & opponent):  0.25 0.75 ; Trained episode: 312
Episode:  855 controlled agent:  1 ; Episode Return:  -1757.139177030903 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 312
Episode:  856 controlled agent:  1 ; Episode Return:  -1942.6488450227819 ; win rate(controlled & opponent):  0.26 0.74 ; Trained episode: 313
Episode:  857 controlled agent:  1 ; Episode Return:  -1613.8893936688462 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 313
Episode:  858 controlled agent:  1 ; Episode Return:  -1711.6244584051417 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 314
Episode:  859 controlled agent:  1 ; Episode Return:  -1379.428498912248 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 314
Episode:  860 controlled agent:  1 ; Episode Return:  -1986.5239533417534 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 315
Episode:  861 controlled agent:  1 ; Episode Return:  -2026.73715677735 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 315
Episode:  862 controlled agent:  1 ; Episode Return:  -952.0538238691626 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 315
Episode:  863 controlled agent:  1 ; Episode Return:  -927.2964645562819 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 316
Episode:  864 controlled agent:  1 ; Episode Return:  -863.2670273047592 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 317
Episode:  865 controlled agent:  1 ; Episode Return:  -1981.4823227814106 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 318
Episode:  866 controlled agent:  1 ; Episode Return:  -1080.3036072312193 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 318
Episode:  867 controlled agent:  1 ; Episode Return:  -1245.1858582251284 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 319
Episode:  868 controlled agent:  1 ; Episode Return:  -1494.8599564173237 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 320
Episode:  869 controlled agent:  1 ; Episode Return:  -1678.7716446627553 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 320
Episode:  870 controlled agent:  1 ; Episode Return:  -1728.2396820942913 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 321
Episode:  871 controlled agent:  1 ; Episode Return:  -2012.335136523797 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 322
Episode:  872 controlled agent:  1 ; Episode Return:  -1986.5533905932762 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 322
Episode:  873 controlled agent:  1 ; Episode Return:  -1981.1808075912459 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 322
Episode:  874 controlled agent:  1 ; Episode Return:  -1989.5533905932762 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 322
Episode:  875 controlled agent:  1 ; Episode Return:  -1855.595021153619 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 322
Episode:  876 controlled agent:  1 ; Episode Return:  -1995.879292401081 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 323
Episode:  877 controlled agent:  1 ; Episode Return:  -1266.8132752230981 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 323
Episode:  878 controlled agent:  1 ; Episode Return:  -1850.7077195258273 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 324
Episode:  879 controlled agent:  1 ; Episode Return:  -1921.7493500861701 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 325
Episode:  880 controlled agent:  1 ; Episode Return:  -2009.8965363437837 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 326
Episode:  881 controlled agent:  1 ; Episode Return:  -1814.5067093990508 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 326
Episode:  882 controlled agent:  1 ; Episode Return:  -1924.0386719675148 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 326
Episode:  883 controlled agent:  1 ; Episode Return:  -1987.6955262170072 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 326
Episode:  884 controlled agent:  1 ; Episode Return:  -1292.529003975636 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 326
Episode:  885 controlled agent:  1 ; Episode Return:  -2011.8204178980357 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 326
Episode:  886 controlled agent:  1 ; Episode Return:  -1995.1808075912459 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 326
Episode:  887 controlled agent:  1 ; Episode Return:  -1877.063058585155 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 326
Episode:  888 controlled agent:  1 ; Episode Return:  -1634.4873734152932 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 327
Episode:  889 controlled agent:  1 ; Episode Return:  -1947.2102448427686 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 328
Episode:  890 controlled agent:  1 ; Episode Return:  -1985.4823227814106 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 329
Episode:  891 controlled agent:  1 ; Episode Return:  -1938.6244584051417 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 329
Episode:  892 controlled agent:  1 ; Episode Return:  -1709.9259735953065 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 330
Episode:  893 controlled agent:  1 ; Episode Return:  -1992.6488450227819 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 331
Episode:  894 controlled agent:  1 ; Episode Return:  -1047.6467529817269 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 331
Episode:  895 controlled agent:  1 ; Episode Return:  -1873.7493500861701 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 332
Episode:  896 controlled agent:  1 ; Episode Return:  -1390.07315985292 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 333
Episode:  897 controlled agent:  1 ; Episode Return:  -1980.139177030903 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 334
Episode:  898 controlled agent:  1 ; Episode Return:  -1950.9676041556493 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 334
Episode:  899 controlled agent:  1 ; Episode Return:  -1950.063058585155 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 334
Episode:  900 controlled agent:  1 ; Episode Return:  -1793.3940110268425 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 335
Episode:  901 controlled agent:  1 ; Episode Return:  -1986.920922961424 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 335
Episode:  902 controlled agent:  1 ; Episode Return:  -903.7350647362952 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 336
Episode:  903 controlled agent:  1 ; Episode Return:  -1279.0020920410548 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 337
Episode:  904 controlled agent:  1 ; Episode Return:  -2013.4823227814106 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 338
Episode:  905 controlled agent:  1 ; Episode Return:  -1735.1341263970205 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 338
Episode:  906 controlled agent:  1 ; Episode Return:  -1923.73715677735 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 339
Episode:  907 controlled agent:  1 ; Episode Return:  -1936.6244584051417 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 339
Episode:  908 controlled agent:  1 ; Episode Return:  -1785.465078838708 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 339
Episode:  909 controlled agent:  1 ; Episode Return:  -1820.6244584051417 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 339
Episode:  910 controlled agent:  1 ; Episode Return:  -1790.6366517139618 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 339
Episode:  911 controlled agent:  1 ; Episode Return:  -1790.2518754031114 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 340
Episode:  912 controlled agent:  1 ; Episode Return:  -837.0121933088197 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 340
Episode:  913 controlled agent:  1 ; Episode Return:  -2006.063058585155 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 341
Episode:  914 controlled agent:  1 ; Episode Return:  -1161.1858582251284 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 341
Episode:  915 controlled agent:  1 ; Episode Return:  -1778.411254969545 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 342
Episode:  916 controlled agent:  1 ; Episode Return:  -1831.1219330882004 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 342
Episode:  917 controlled agent:  1 ; Episode Return:  -926.852813742386 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 342
Episode:  918 controlled agent:  1 ; Episode Return:  -2005.465078838708 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 343
Episode:  919 controlled agent:  1 ; Episode Return:  -1351.931024229189 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 343
Episode:  920 controlled agent:  1 ; Episode Return:  -2034.193000900066 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 344
Episode:  921 controlled agent:  1 ; Episode Return:  -1992.867099092261 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 344
Episode:  922 controlled agent:  1 ; Episode Return:  -1712.0214280248122 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 344
Episode:  923 controlled agent:  1 ; Episode Return:  -1855.6488450227819 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 344
Episode:  924 controlled agent:  1 ; Episode Return:  -1349.0437226013973 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 344
Episode:  925 controlled agent:  1 ; Episode Return:  -1751.933116270244 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 345
Episode:  926 controlled agent:  1 ; Episode Return:  -1980.7493500861701 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 346
Episode:  927 controlled agent:  1 ; Episode Return:  -1676.7665940288728 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 346
Episode:  928 controlled agent:  1 ; Episode Return:  -1681.1513703397231 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 347
Episode:  929 controlled agent:  1 ; Episode Return:  -1993.1097397793803 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 348
